,amp_mean,average rdsym,oscillating_amp,oscillating_amp_time,period,ptsym_time,rdsym_time,sample,sample_lastE,sample_nextE,sample_zeroxD,sample_zeroxR,subject,trough_sharp,trough_time,trough_volt,whole_decay_time,whole_rise_time,whole_rise_volt
2538,165.0411608678874,-6.34375,False,False,44,-13,24,307652,307618,307662,307638,307659,bp,18.214285714285715,21,865.0,34,10,368.0
2539,617.1906386434259,-6.34375,False,False,50,13,-32,307671,307662,307712,307667,307685,bp,188.82142857142856,18,-949.0,9,41,3310.0
2540,239.08266082090546,2.272727272727273,False,False,39,10,-15,310440,310428,310467,310430,310450,bp,21.5,20,1065.0,12,27,723.0
2541,1379.500338458732,2.272727272727273,False,False,45,-5,-3,310488,310467,310512,310480,310503,bp,168.80416666666667,23,-1137.0,21,24,3773.0
2542,426.1328187331852,2.272727272727273,False,False,33,-3,11,310534,310512,310545,310521,310541,bp,54.45054945054945,20,1237.0,22,11,1185.0
2543,127.45571741439554,2.272727272727273,True,True,34,-7,18,310571,310545,310579,310558,310575,bp,104.46153846153842,17,1322.0,26,8,1286.0
2544,409.0044882915083,2.272727272727273,True,True,49,-28,-1,310603,310579,310628,310585,310622,bp,47.6812865497076,37,965.0,24,25,2371.0
2545,123.25746765860512,2.272727272727273,True,True,34,4,-10,310640,310628,310662,310631,310650,bp,70.05555555555556,19,2077.0,12,22,1605.0
2546,829.9830891049176,2.272727272727273,True,True,50,18,0,310687,310662,310712,310673,310691,bp,173.01785714285714,18,923.0,25,25,2070.0
2547,1343.7033975332954,2.272727272727273,True,True,50,16,0,310737,310712,310762,310727,310747,bp,159.6,20,-450.0,25,25,3093.0
2548,1245.17798146542,2.272727272727273,True,True,67,-7,15,310803,310762,310829,310783,310821,bp,105.36944444444444,38,-2136.0,41,26,3254.0
2549,1309.2440502111353,2.272727272727273,True,True,83,17,-1,310870,310829,310912,310852,310877,bp,160.6547619047619,25,-3026.0,41,42,2844.0
2550,1026.5682960848792,2.272727272727273,False,False,66,6,-28,310931,310912,310978,310919,310948,bp,126.72303921568628,29,-3270.0,19,47,2950.0
2551,335.8070874745901,2.272727272727273,False,False,34,12,-16,310987,310978,311012,310983,311000,bp,104.2596153846154,17,-1790.0,9,25,996.0
2552,1181.532697684296,2.272727272727273,False,False,50,33,6,311040,311012,311062,311029,311048,bp,170.26704545454544,19,-4106.0,28,22,2616.0
2553,910.0816512838112,2.272727272727273,True,False,84,-8,34,311121,311062,311146,311100,311138,bp,61.865546218487395,38,-4096.0,59,25,2771.0
2554,1237.6757179460092,2.272727272727273,True,True,82,5,-6,311184,311146,311228,311168,311206,bp,107.98011363636364,38,-4106.0,38,44,5524.0
2555,2033.9801623680808,2.272727272727273,True,True,67,12,-5,311259,311228,311295,311249,311275,bp,191.4125,26,-3584.0,31,36,4728.0
2556,1360.100337896666,2.272727272727273,True,True,71,-10,11,311336,311295,311366,311313,311354,bp,88.97826086956522,41,-2535.0,41,30,3526.0
2557,1739.8030071850349,2.272727272727273,True,False,62,-10,2,311398,311366,311428,311385,311414,bp,135.15865384615384,29,-2903.0,32,30,3612.0
2558,1692.4506718716186,2.272727272727273,True,False,51,-8,1,310454,310428,310479,310436,310470,bp,120.27777777777777,34,-256.0,26,25,3580.0
2559,1130.7238978974679,2.272727272727273,True,False,62,-3,20,310520,310479,310541,310496,310524,bp,168.54166666666666,28,586.0,41,21,2336.0
2560,1167.1962101169267,2.272727272727273,True,False,38,2,-12,310554,310541,310579,310549,310572,bp,154.53333333333333,23,640.0,13,25,3141.0
2561,1110.6553003330737,2.272727272727273,True,False,66,-12,16,310620,310579,310645,310597,310630,bp,116.88478260869564,33,177.0,41,25,3121.0
2562,940.2002268793422,2.272727272727273,False,False,50,0,-30,310655,310645,310695,310651,310685,bp,144.89166666666662,34,1426.0,10,40,2579.0
2563,2368.5042570705914,2.272727272727273,False,False,72,25,6,310734,310695,310767,310719,310741,bp,265.79047619047617,22,-1642.0,39,33,4960.0
2564,1229.5606702459559,2.272727272727273,True,True,62,12,18,310807,310767,310829,310788,310823,bp,71.34210526315789,35,-1474.0,40,22,2441.0
2565,489.74084940346296,2.272727272727273,True,False,100,-15,50,310904,310829,310929,310870,310910,bp,136.02941176470586,40,-2051.0,75,25,2994.0
2566,804.6232513264928,2.272727272727273,True,False,33,0,17,310954,310929,310962,310935,310958,bp,116.96710526315788,23,-1374.0,25,8,1425.0
2567,346.7512458005688,2.272727272727273,False,False,67,13,-17,310987,310962,311029,310981,311006,bp,128.80701754385964,25,-2043.0,25,42,2024.0
2568,2451.8906484527797,2.272727272727273,False,False,50,7,0,311054,311029,311079,311044,311066,bp,235.24166666666667,22,-4075.0,25,25,6369.0
2569,1021.1872363348973,2.272727272727273,True,True,83,5,1,311121,311079,311162,311095,311133,bp,65.19871794871794,38,-1749.0,42,41,2372.0
2570,1559.986059928812,2.272727272727273,True,True,65,8,-7,311191,311162,311227,311176,311209,bp,109.03333333333332,33,-2444.0,29,36,3850.0
2571,736.7860591388892,2.272727272727273,True,True,104,-12,-16,311271,311227,311331,311250,311308,bp,73.53474903474905,58,-1983.0,44,60,2860.0
2572,821.3247230601967,2.272727272727273,True,True,64,28,16,311371,311331,311395,311354,311382,bp,76.83957219251337,28,-2264.0,40,24,3074.0
2573,2896.522827501528,-0.967741935483871,False,False,68,14,16,314020,313978,314046,313999,314027,bp,311.11904761904765,28,-3699.0,42,26,6419.0
2574,1884.7518015623873,-0.967741935483871,True,True,99,18,-17,314087,314046,314145,314069,314107,bp,127.59722222222223,38,-1310.0,41,58,5268.0
2575,921.2337826055403,-0.967741935483871,True,True,83,0,1,314187,314145,314228,314163,314209,bp,106.41666666666666,46,-1212.0,42,41,4864.0
2576,1211.513472140985,-0.967741935483871,True,True,67,12,9,314266,314228,314295,314255,314272,bp,149.07575757575756,17,1066.0,38,29,2564.0
2577,360.6764108352916,-0.967741935483871,True,False,63,-37,21,314337,314295,314358,314301,314351,bp,46.21031746031746,50,1242.0,42,21,1232.0
2578,347.03287160540106,-0.967741935483871,False,False,37,45,-13,314370,314358,314395,314364,314374,bp,187.7083333333333,10,494.0,12,25,1871.0
2579,1839.38197679896,-0.967741935483871,False,False,84,23,0,314437,314395,314479,314429,314450,bp,232.02884615384616,21,-1914.0,42,42,4986.0
2580,2046.053881419813,-0.967741935483871,True,True,66,-1,-16,314504,314479,314545,314494,314524,bp,161.025,30,-1191.0,25,41,4614.0
2581,2181.864105335043,-0.967741935483871,False,False,66,-14,-16,314570,314545,314611,314553,314592,bp,163.06550802139037,39,-2184.0,25,41,6358.0
2582,1092.1302146814096,-0.967741935483871,False,False,51,-1,33,314653,314611,314662,314617,314658,bp,90.16666666666669,41,1095.0,42,9,1528.0
2583,1339.8506057976595,-0.967741935483871,False,False,100,8,16,314720,314662,314762,314698,314734,bp,124.85064935064936,36,-1368.0,58,42,4759.0
2584,1781.313590545328,-0.967741935483871,False,False,79,4,-27,314788,314762,314841,314778,314811,bp,190.4173913043478,33,-1825.0,26,53,4461.0
2585,563.4779846822655,-0.967741935483871,False,False,38,2,-14,314853,314841,314879,314848,314876,bp,106.41304347826087,28,1060.0,12,26,1206.0
2586,629.9612119229639,-0.967741935483871,False,False,65,12,17,314920,314879,314944,314906,314925,bp,168.10714285714286,19,-288.0,41,24,2646.0
2587,643.2476001675145,-0.967741935483871,False,False,49,14,3,314970,314944,314993,314956,314974,bp,96.58928571428572,18,237.0,26,23,1420.0
2588,1110.2097121923289,-0.967741935483871,True,True,61,-1,13,314071,314034,314095,314060,314087,bp,100.1505681818182,27,-963.0,37,24,2914.0
2589,998.2235966486534,-0.967741935483871,True,True,52,12,0,314121,314095,314147,314113,314139,bp,125.0,26,-299.0,26,26,3017.0
2590,1814.5641129797805,-0.967741935483871,True,True,81,18,-3,314186,314147,314228,314177,314203,bp,204.7156862745098,26,-1747.0,39,42,5197.0
2591,1299.0086923626939,-0.967741935483871,True,True,73,10,3,314266,314228,314301,314247,314275,bp,152.406432748538,28,-762.0,38,35,3614.0
2592,2153.756019756883,-0.967741935483871,True,True,45,13,-3,314322,314301,314346,314313,314333,bp,249.44444444444446,20,-1998.0,21,24,4988.0
2593,1368.0653851828654,-0.967741935483871,True,True,67,7,-13,314373,314346,314413,314366,314389,bp,209.76785714285717,23,-1529.0,27,40,2603.0
2594,1188.5335093477975,-0.967741935483871,True,True,66,-7,-18,314437,314413,314479,314419,314458,bp,98.82142857142857,39,-2035.0,24,42,4051.0
2595,2215.708391285252,-0.967741935483871,True,True,51,14,-3,314503,314479,314530,314490,314514,bp,234.35664335664336,24,-3401.0,24,27,5628.0
2596,1256.6946489738284,-0.967741935483871,True,True,82,-16,-2,314570,314530,314612,314552,314597,bp,120.24074074074072,45,-2375.0,40,42,5053.0
2597,1976.859278639753,-0.967741935483871,True,True,63,14,-17,314635,314612,314675,314626,314647,bp,221.625,21,-1588.0,23,40,4789.0
2598,1002.2162557344118,-0.967741935483871,True,True,70,-7,-2,314709,314675,314745,314682,314723,bp,88.45238095238096,41,-605.0,34,36,3000.0
2599,955.1670726624163,-0.967741935483871,True,True,49,2,-5,314767,314745,314794,314757,314781,bp,122.70714285714287,24,128.0,22,27,3081.0
2600,604.1380603022942,-0.967741935483871,True,True,51,-7,3,314821,314794,314845,314807,314837,bp,58.04464285714285,30,751.0,27,24,1258.0
2601,245.21176408134383,-0.967741935483871,True,True,40,5,10,314870,314845,314885,314860,314876,bp,67.76666666666667,16,1158.0,25,15,1182.0
2602,577.1721752372838,-0.967741935483871,True,True,44,2,-6,314904,314885,314929,314897,314916,bp,124.03571428571428,19,404.0,19,25,1709.0
2603,619.4764953583236,-0.967741935483871,False,False,50,12,0,314954,314929,314979,314937,314967,bp,57.38235294117647,30,-664.0,25,25,1135.0
2604,2460.838985393681,0.030303030303030304,True,True,75,17,-3,318116,318080,318155,318103,318129,bp,220.38461538461542,26,-2861.0,36,39,6121.0
2605,1877.667186885384,0.030303030303030304,True,False,89,5,-35,318182,318155,318244,318172,318209,bp,174.48888888888888,37,-1626.0,27,62,5619.0
2606,3198.2421835850646,0.030303030303030304,True,False,48,1,-18,318259,318244,318292,318251,318276,bp,277.6985294117647,25,-1954.0,15,33,5731.0
2607,1525.9926680284402,0.030303030303030304,True,True,59,-19,29,318336,318292,318351,318302,318342,bp,173.22549019607845,40,-2770.0,44,15,3582.0
2608,750.6398726366922,0.030303030303030304,True,True,78,-8,-6,318387,318351,318429,318363,318410,bp,60.89402173913044,47,-1163.0,36,42,3550.0
2609,749.0368406814129,0.030303030303030304,True,True,66,-7,-10,318457,318429,318495,318449,318480,bp,121.65489130434784,31,104.0,28,38,2293.0
2610,1496.6810281779929,0.030303030303030304,True,True,50,-2,-2,318519,318495,318545,318504,318529,bp,180.81666666666663,25,-1241.0,24,26,4544.0
2611,1471.2320471469798,0.030303030303030304,True,True,51,3,7,318574,318545,318596,318552,318587,bp,94.79020979020979,35,21.0,29,22,3178.0
2612,753.2006996973096,0.030303030303030304,False,False,82,10,6,318640,318596,318678,318625,318658,bp,75.87222222222222,33,890.0,44,38,1800.0
2613,1447.9603605754044,0.030303030303030304,False,False,67,-4,17,318720,318678,318745,318701,318733,bp,124.21659919028342,32,-1772.0,42,25,3587.0
2614,622.1483505109662,0.030303030303030304,False,False,50,10,-2,318769,318745,318795,318761,318775,bp,136.9375,14,298.0,24,26,2416.0
2615,286.74510595191225,0.030303030303030304,True,False,34,16,-18,318803,318795,318829,318799,318815,bp,137.95833333333334,16,1310.0,8,26,1475.0
2616,1100.6618488614324,0.030303030303030304,True,False,61,10,-9,318855,318829,318890,318847,318872,bp,115.24632352941177,25,214.0,26,35,2103.0
2617,1901.9632396497195,0.030303030303030304,True,True,71,3,-3,318924,318890,318961,318907,318939,bp,167.5862745098039,32,-1729.0,34,37,5659.0
2618,1794.6252201797754,0.030303030303030304,True,True,52,-2,26,319000,318961,319013,318974,319005,bp,146.34230769230768,31,-1096.0,39,13,2620.0
2619,1053.6665738522638,0.030303030303030304,True,True,83,4,31,319070,319013,319096,319034,319074,bp,221.27777777777774,40,-1372.0,57,26,4169.0
2620,1083.3156124004097,0.030303030303030304,True,True,67,9,-15,318120,318094,318161,318104,318134,bp,106.55803571428572,30,-2769.0,26,41,3290.0
2621,830.3267480149199,0.030303030303030304,True,True,67,1,-15,318187,318161,318228,318173,318206,bp,75.71240601503759,33,-1752.0,26,41,3115.0
2622,463.53758917033815,0.030303030303030304,False,False,67,-39,19,318271,318228,318295,318240,318290,bp,41.30220713073005,50,-1836.0,43,24,1507.0
2623,302.44841918104873,0.030303030303030304,False,False,39,-4,9,318319,318295,318334,318301,318327,bp,39.923611111111114,26,-1372.0,24,15,988.0
2624,2156.5279151406376,0.030303030303030304,False,False,60,5,12,318370,318334,318394,318349,318376,bp,233.4642857142857,27,-4503.0,36,24,4988.0
2625,1470.3368851412954,0.030303030303030304,True,True,57,-1,5,318425,318394,318451,318408,318442,bp,97.38235294117645,34,-2327.0,31,26,3965.0
2626,1311.0806950145575,0.030303030303030304,False,False,61,-1,21,318492,318451,318512,318475,318504,bp,127.22058823529413,29,-2601.0,41,20,3228.0
2627,213.21385847744372,0.030303030303030304,False,False,77,-10,7,318554,318512,318589,318532,318571,bp,40.720588235294116,39,-656.0,42,35,1239.0
2628,513.5680475481014,0.030303030303030304,False,False,39,10,-9,318604,318589,318628,318600,318611,bp,167.33928571428572,11,-612.0,15,24,2575.0
2629,1193.1316998658235,0.030303030303030304,True,True,53,-14,-3,318653,318628,318681,318632,318668,bp,99.48571428571428,36,-515.0,25,28,3592.0
2630,1250.662717839791,0.030303030303030304,True,True,60,-4,18,318720,318681,318741,318690,318725,bp,144.63333333333333,35,-688.0,39,21,2478.0
2631,1207.2404319916627,0.030303030303030304,True,True,55,14,3,318770,318741,318796,318756,318776,bp,136.14285714285714,20,-849.0,29,26,3263.0
2632,563.5903189233787,0.030303030303030304,False,False,49,-5,1,318821,318796,318845,318810,318833,bp,89.67424242424242,23,-122.0,25,24,907.0
2633,785.7506777240343,0.030303030303030304,True,True,50,9,-6,318867,318845,318895,318851,318875,bp,115.46875,24,-993.0,22,28,2535.0
2634,854.3911367377355,0.030303030303030304,True,True,66,7,-14,318921,318895,318961,318908,318939,bp,79.47435897435899,31,-695.0,26,40,3099.0
2635,1434.2681104562296,0.030303030303030304,False,False,67,-1,-15,318987,318961,319028,318977,319005,bp,161.17777777777778,28,-2514.0,26,41,2184.0
2636,671.3472712909702,0.030303030303030304,False,False,83,16,-27,319056,319028,319111,319032,319067,bp,81.125,35,-1914.0,28,55,3302.0
2637,835.6345305496224,-2.3125,False,False,67,15,-49,322237,322228,322295,322231,322266,bp,75.27298850574712,35,949.0,9,58,2762.0
2638,1182.5617977208053,-2.3125,False,False,85,2,1,322338,322295,322380,322316,322355,bp,94.5788770053476,39,-334.0,43,42,4034.0
2639,1701.5552127003002,-2.3125,False,False,49,46,-3,322403,322380,322429,322396,322409,bp,258.8095238095238,13,1952.0,23,26,5308.0
2640,1934.475705466171,-2.3125,True,True,99,-4,17,322487,322429,322528,322468,322503,bp,198.16282894736844,35,-1807.0,58,41,4718.0
2641,1655.695369563725,-2.3125,True,True,67,-5,-17,322553,322528,322595,322534,322573,bp,101.26447368421051,39,-55.0,25,42,4911.0
2642,2307.029681331849,-2.3125,True,True,67,4,-9,322624,322595,322662,322607,322641,bp,155.17647058823533,34,-1233.0,29,38,4324.0
2643,2375.0606672840618,-2.3125,False,False,50,7,2,322688,322662,322712,322679,322701,bp,283.35042735042737,22,-2503.0,26,24,5779.0
2644,789.2335557908724,-2.3125,False,False,49,12,1,322737,322712,322761,322730,322749,bp,94.60714285714286,19,2150.0,25,24,2620.0
2645,1989.367006879299,-2.3125,False,False,68,8,4,322797,322761,322829,322780,322811,bp,168.26890756302518,31,-725.0,36,32,5074.0
2646,656.9900875568703,-2.3125,True,True,111,-45,7,322888,322829,322940,322850,322924,bp,48.036549707602326,74,1132.0,59,52,4110.0
2647,2015.095427822494,-2.3125,True,True,73,-11,-5,322974,322940,323013,322953,323000,bp,136.2554945054945,47,-873.0,34,39,6096.0
2648,994.1659586494119,-2.3125,False,False,65,-24,41,323066,323013,323078,323036,323072,bp,77.78333333333333,36,131.0,53,12,845.0
2649,489.0142526471589,-2.3125,False,False,51,-10,-1,323103,323078,323129,323084,323121,bp,66.32456140350878,37,-406.0,25,26,3366.0
2650,1122.4877223744409,-2.3125,False,False,49,1,13,323160,323129,323178,323148,323172,bp,73.375,24,2017.0,31,18,2626.0
2651,1532.9723188217258,-2.3125,False,False,67,-11,-11,322240,322212,322279,322230,322263,bp,198.2217391304348,33,-3125.0,28,39,3985.0
2652,579.1107406179709,-2.3125,False,False,38,7,-18,322289,322279,322317,322285,322305,bp,179.15625,20,-834.0,10,28,3666.0
2653,1220.7957116927385,-2.3125,True,True,61,10,5,322350,322317,322378,322332,322356,bp,121.02777777777777,24,36.0,33,28,2327.0
2654,941.0838608354228,-2.3125,False,False,45,20,5,322403,322378,322423,322390,322408,bp,127.4,18,998.0,25,20,2496.0
2655,1672.6057487344785,-2.3125,False,False,72,5,-10,322454,322423,322495,322446,322473,bp,249.05592105263162,27,-1871.0,31,41,4350.0
2656,714.0350756721574,-2.3125,False,False,85,-25,-35,322520,322495,322580,322505,322558,bp,83.94824561403509,53,-850.0,25,60,4148.0
2657,286.2124125304672,-2.3125,False,False,32,-9,2,322597,322580,322612,322586,322607,bp,44.57727272727273,21,2144.0,17,15,727.0
2658,870.6303704541657,-2.3125,False,False,50,-8,0,322637,322612,322662,322619,322648,bp,119.15404040404042,29,-1023.0,25,25,2019.0
2659,1000.6758990712848,-2.3125,False,False,50,13,-20,322677,322662,322712,322669,322694,bp,152.20588235294116,25,-1167.0,15,35,4770.0
2660,379.5564393539517,-2.3125,False,False,63,0,19,322753,322712,322775,322732,322759,bp,76.39285714285714,27,1632.0,41,22,1237.0
2661,1450.0201270323873,-2.3125,False,False,61,-9,-5,322803,322775,322836,322786,322821,bp,121.60457516339869,35,-1504.0,28,33,3914.0
2662,1282.2743875532526,-2.3125,True,True,42,-1,4,322859,322836,322878,322847,322872,bp,110.46794871794873,25,231.0,23,19,3426.0
2663,2474.278457485207,-2.3125,True,True,66,4,4,322913,322878,322944,322896,322925,bp,181.9583333333333,29,-1028.0,35,31,4903.0
2664,2792.2257334073292,-2.3125,True,True,67,0,-13,322971,322944,323011,322958,322992,bp,228.470695970696,34,-3021.0,27,40,8223.0
2665,1150.7503577165314,-2.3125,False,False,50,-9,32,323052,323011,323061,323026,323057,bp,105.31923076923077,31,320.0,41,9,1345.0
2666,2443.633076850836,-2.3125,False,False,67,17,-15,323087,323061,323128,323079,323104,bp,273.74264705882354,25,-4172.0,26,41,6546.0
2667,3084.842315275889,-2.3125,True,True,62,-1,-10,323154,323128,323190,323146,323173,bp,264.8355263157895,27,-3084.0,26,36,6854.0
2668,1590.5905901112344,-2.3125,True,True,38,24,-10,323204,323190,323228,323199,323212,bp,276.9375,13,-15.0,14,24,2052.0
2669,566.4055821898078,-0.375,False,False,66,32,-24,326250,326229,326295,326246,326258,bp,169.6875,12,1433.0,21,45,2500.0
2670,1101.7951877409894,-0.375,True,False,67,32,-25,326316,326295,326362,326302,326333,bp,118.72268907563027,31,135.0,21,46,3994.0
2671,940.1400941570264,-0.375,True,False,112,-21,38,326437,326362,326474,326396,326456,bp,90.81578947368422,60,-1424.0,75,37,4378.0
2672,2138.2639114559674,-0.375,True,True,75,6,-7,326508,326474,326549,326495,326529,bp,161.9084249084249,34,-1405.0,34,41,6568.0
2673,2307.8095301871103,-0.375,True,True,68,-16,8,326587,326549,326617,326569,326607,bp,158.52222222222224,38,-1301.0,38,30,5252.0
2674,1972.883051846761,-0.375,True,True,62,10,-20,326638,326617,326679,326629,326657,bp,207.76608187134502,28,-1125.0,21,41,5033.0
2675,1739.7167706675643,-0.375,True,True,55,23,-5,326704,326679,326734,326695,326715,bp,220.87878787878788,20,-511.0,25,30,3573.0
2676,772.7631274604338,-0.375,False,False,62,-11,44,326787,326734,326796,326758,326791,bp,107.47844827586206,33,310.0,53,9,1292.0
2677,447.1035716517786,-0.375,False,False,35,12,13,326820,326796,326831,326813,326824,bp,182.35714285714286,11,-385.0,24,11,1737.0
2678,1766.606478189863,-0.375,False,False,64,20,-18,326854,326831,326895,326847,326865,bp,251.27922077922082,18,-3190.0,23,41,3185.0
2679,1513.9460430485433,-0.375,False,False,50,-1,0,326920,326895,326945,326903,326927,bp,175.8361344537815,24,-4445.0,25,25,3552.0
2680,726.7233961591437,-0.375,False,False,67,-1,-17,326970,326945,327012,326950,326991,bp,82.09642857142856,41,-2230.0,25,42,5715.0
2681,1045.5164434100277,-0.375,True,True,84,0,-34,327037,327012,327096,327031,327074,bp,155.7545045045045,43,513.0,25,59,3109.0
2682,1673.9531130094938,-0.375,True,True,82,-4,-2,327136,327096,327178,327117,327158,bp,140.3444976076555,41,-911.0,40,42,7220.0
2683,1383.382930367616,-0.375,False,False,83,-12,-23,327208,327178,327261,327195,327243,bp,149.0098901098901,48,134.0,30,53,3006.0
2684,425.8417119757983,-0.375,True,True,35,4,19,326270,326243,326278,326262,326275,bp,134.625,13,1409.0,27,8,1325.0
2685,1038.6811303454424,-0.375,False,False,64,-12,-14,326303,326278,326342,326292,326326,bp,87.99604743083005,34,814.0,25,39,4400.0
2686,1251.2209322876713,-0.375,True,True,53,15,3,326370,326342,326395,326348,326381,bp,128.4318181818182,33,1571.0,28,25,3024.0
2687,689.6269226070269,-0.375,True,False,83,-10,35,326454,326395,326478,326429,326462,bp,136.175,33,233.0,59,24,2975.0
2688,1629.6768522766467,-0.375,True,False,51,32,-11,326498,326478,326529,326485,326508,bp,165.51153846153846,23,237.0,20,31,4644.0
2689,1064.5084695633245,-0.375,False,False,83,0,31,326586,326529,326612,326563,326598,bp,78.79528985507247,35,1690.0,57,26,1937.0
2690,3617.75068308329,-0.375,False,False,69,10,1,326647,326612,326681,326633,326662,bp,284.33333333333337,29,-3333.0,35,34,9189.0
2691,4081.723944423044,-0.375,True,False,64,3,4,326715,326681,326745,326701,326726,bp,320.26623376623377,25,-2354.0,34,30,7809.0
2692,1705.2552641913144,-0.375,False,False,34,20,8,326766,326745,326779,326754,326773,bp,195.48214285714286,19,1429.0,21,13,3276.0
2693,3338.653126882143,-0.375,False,False,82,2,4,326822,326779,326861,326812,326840,bp,311.62777777777774,28,-3059.0,43,39,7981.0
2694,1906.8544813095864,-0.375,False,False,67,-15,-19,326885,326861,326928,326870,326912,bp,150.16296296296298,42,-1898.0,24,43,3029.0
2695,534.3215846824606,-0.375,True,False,48,-1,8,326956,326928,326976,326939,326960,bp,83.72794117647058,21,-611.0,28,20,1067.0
2696,988.8886355966928,-0.375,False,False,49,0,-27,326987,326976,327025,326980,327006,bp,107.30075187969923,26,-649.0,11,38,3753.0
2697,1164.9154674963147,-0.375,True,True,36,13,-2,327042,327025,327061,327032,327049,bp,160.32142857142856,17,51.0,17,19,2175.0
2698,1356.8691836432179,-0.375,True,True,50,32,0,327086,327061,327111,327079,327094,bp,215.38392857142856,15,-678.0,25,25,3793.0
2699,816.0753281624117,-0.375,True,True,67,12,19,327154,327111,327178,327141,327160,bp,208.28205128205127,19,-25.0,43,24,3729.0
2700,591.1141089236601,-0.375,True,True,51,-1,1,327204,327178,327229,327191,327216,bp,60.92948717948718,25,1526.0,26,25,1194.0
2701,2197.0863180765828,-4.375,True,True,67,18,-19,330452,330428,330495,330436,330463,bp,180.94886363636363,27,587.0,24,43,4652.0
2702,3292.6403422587487,-4.375,True,True,66,20,-16,330520,330495,330561,330508,330527,bp,372.7619047619048,19,-1543.0,25,41,7043.0
2703,1985.2928494856812,-4.375,True,True,51,-10,-1,330586,330561,330612,330566,330600,bp,146.38571428571433,34,1146.0,25,26,5368.0
2704,1588.3400556817826,-4.375,False,False,50,-10,0,330637,330612,330662,330624,330655,bp,110.81837606837608,31,2588.0,25,25,2352.0
2705,1986.833934475376,-4.375,False,False,67,-11,-17,330687,330662,330729,330676,330708,bp,212.50649350649348,32,-2225.0,25,42,3884.0
2706,501.52338990209716,-4.375,False,False,33,-6,-9,330741,330729,330762,330729,330757,bp,12.083333333333336,28,1630.0,12,21,1061.0
2707,2942.791955570376,-4.375,False,False,66,21,-14,330788,330762,330828,330779,330801,bp,354.9059829059829,22,-3999.0,26,40,7167.0
2708,991.2270841546203,-4.375,False,False,83,11,-31,330854,330828,330911,330844,330876,bp,108.62727272727273,32,174.0,26,57,3027.0
2709,1092.8219428628247,-4.375,True,False,50,-10,0,330936,330911,330961,330919,330949,bp,83.89592760180994,30,-8.0,25,25,1925.0
2710,410.8260054496197,-4.375,True,False,34,-1,6,330981,330961,330995,330969,330991,bp,57.4,22,886.0,20,14,1922.0
2711,1535.192425388948,-4.375,True,False,83,13,-7,331033,330995,331078,331012,331044,bp,151.28571428571428,32,-935.0,38,45,4503.0
2712,1158.129999061546,-4.375,True,True,50,-10,2,331104,331078,331128,331089,331116,bp,110.48333333333332,27,616.0,26,24,2794.0
2713,423.1874647065776,-4.375,True,False,33,4,17,331153,331128,331161,331133,331157,bp,116.3,24,996.0,25,8,1458.0
2714,1014.4361534344646,-4.375,False,False,84,-10,34,331220,331161,331245,331185,331226,bp,140.45,41,-425.0,59,25,3155.0
2715,4609.367005119713,-4.375,False,False,66,18,-16,331270,331245,331311,331257,331285,bp,336.7846153846154,28,-6579.0,25,41,9359.0
2716,4817.630782738226,-4.375,True,True,71,20,11,331352,331311,331382,331331,331364,bp,374.47023809523813,33,-8231.0,41,30,12052.0
2717,1201.14273939865,-4.375,False,False,68,17,16,330453,330411,330479,330440,330459,bp,246.3525641025641,19,241.0,42,26,4628.0
2718,2999.334993189865,-4.375,True,True,66,5,2,330513,330479,330545,330495,330526,bp,205.95085470085468,31,-896.0,34,32,6260.0
